id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y
414,1,5,25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0.0,0
415,0,0,44,0,0,7,0,0,24,31.0,7,0,3,-1,24,0,53.0,117.0,0
416,0,0,52,1,0,6,0,0,3,1.0,6,0,2,-1,3,1,0.0,24.0,1
417,0,0,43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,41.0,0
423,0,2,37,0,0,1,0,0,3,4.0,1,-1,1,-1,3,1,-4.0,2.0,0
424,0,0,28,0,0,4,0,0,3,100.0,4,-1,3,-1,3,0,299.0,2.0,1
425,0,2,70,1,0,1,0,0,1,13.0,1,-1,1,-1,1,0,-13.0,12.0,0
426,0,2,54,1,0,2,0,0,6,322.0,2,-1,1,-1,6,1,-266.0,0.0,1
428,0,2,46,1,0,4,0,0,3,1.0,4,-1,2,-1,3,1,-1.0,14.0,0
429,0,0,21,-1,0,9,0,0,0,1.0,9,1,7,0,0,0,-1.0,1.0,1
430,0,0,26,0,0,8,0,0,1,1.0,8,1,6,0,1,0,-1.0,1.0,1
431,0,3,38,0,0,1,0,0,3,82.0,1,-1,1,-1,3,1,23.0,1.0,1
432,0,2,34,0,0,4,0,0,5,1.0,4,-1,4,-1,5,0,-1.0,1.0,0
434,0,0,19,-1,0,5,0,0,1,48.0,5,0,7,0,1,1,-48.0,48.0,1
435,0,0,34,0,0,4,0,0,5,1.0,4,-1,4,-1,5,0,-1.0,0.0,0
437,0,2,23,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,0.0,0.0,1
438,0,0,34,0,0,4,0,0,5,1.0,4,-1,2,-1,5,1,-1.0,2.0,1
439,0,0,30,0,0,1,0,0,2,83.0,1,-1,2,-1,2,1,-83.0,83.0,0
440,0,0,39,0,0,3,0,0,6,1.0,3,-1,1,-1,6,1,-1.0,2.0,1
441,0,5,24,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1.0,0
442,0,2,33,0,0,3,0,0,1,93.0,3,-1,2,-1,1,0,-93.0,0.0,1
445,0,2,58,1,0,3,0,0,2,1.0,3,-1,1,-1,2,1,-1.0,1.0,0
446,1,0,21,-1,0,6,0,0,0,0.0,6,0,7,0,0,0,0.0,0.0,0
450,0,0,21,-1,0,5,0,0,1,36.0,5,0,7,0,1,1,-36.0,36.0,0
451,0,0,23,-1,0,8,0,1,4,11.0,8,1,5,0,4,0,-11.0,11.0,1
452,0,2,62,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,1.0,0
454,0,0,27,0,1,8,0,1,4,707.0,8,1,10,1,4,0,300.0,0.0,1
456,0,2,37,0,0,3,0,0,5,1.0,3,-1,1,-1,5,1,-1.0,10.0,0
457,0,5,43,0,0,2,0,0,2,1.0,2,-1,1,-1,2,1,-1.0,7.0,1
459,1,0,32,0,0,1,0,0,5,2.0,1,-1,1,-1,5,1,0.0,-1.0,0
461,0,3,23,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,45.0,0
462,0,0,27,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,0.0,0.0,0
463,0,2,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,1
464,0,2,28,0,0,3,0,0,3,1.0,3,-1,3,-1,3,0,-1.0,0.0,1
465,1,2,42,0,0,2,0,0,0,3.0,2,-1,1,-1,0,1,-3.0,1.0,0
467,0,5,24,-1,0,10,1,0,9,1.0,10,1,10,1,9,1,-1.0,4.0,1
468,0,0,27,0,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,17.0,0
469,0,0,20,-1,0,10,0,0,0,1.0,10,1,9,1,0,1,-1.0,0.0,1
474,1,2,51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,1.0,0
475,0,2,56,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,1.0,0
478,0,0,29,0,0,9,0,0,7,1.0,9,1,6,0,7,1,-1.0,1.0,0
480,0,0,20,-1,0,9,0,0,0,1.0,9,1,8,1,0,1,-1.0,209.0,1
481,0,2,53,1,0,1,0,0,6,176.0,1,-1,1,-1,6,1,-176.0,174.0,0
484,0,2,27,0,0,5,0,0,8,1.0,5,0,3,-1,8,1,-1.0,68.0,0
485,0,0,24,-1,0,9,1,0,2,1.0,9,1,9,1,2,1,-1.0,19.0,1
487,0,2,53,1,0,6,0,0,36,7.0,6,0,9,1,36,1,-7.0,32.0,1
489,0,2,28,0,0,3,0,0,2,1.0,3,-1,4,-1,2,0,0.0,1.0,1
493,0,0,45,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,3.3047632836253076,18.235413348776603,0
494,0,3,21,-1,0,5,1,0,3,22.0,5,0,6,0,3,1,-22.0,22.0,0
495,1,0,36,0,0,7,0,0,0,1.0,7,0,5,0,0,1,-1.0,12.0,0
496,1,2,25,0,0,4,0,0,2,2.0,4,-1,4,-1,2,0,-2.0,1.0,1
497,1,3,23,-1,0,3,0,0,1,1.0,3,-1,4,-1,1,0,0.0,0.0,0
499,0,2,28,0,0,5,0,0,1,4.0,5,0,3,-1,1,1,-4.0,1.0,0
500,1,0,21,-1,0,8,0,0,0,1.0,8,1,7,0,0,1,-1.0,1.0,1
501,0,2,36,0,0,3,0,0,0,1.0,3,-1,3,-1,0,0,-1.0,0.0,0
502,0,0,24,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,0.0,0
503,0,0,28,0,0,6,0,0,3,862.0,6,0,4,-1,3,1,206.0,32.0,1
504,0,5,30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0.0,1
505,0,0,29,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1.0,0
509,1,2,30,0,0,6,0,0,0,1.0,6,0,2,-1,0,0,0.0,3.0,0
510,0,3,51,1,0,1,0,0,1,2.0,1,-1,1,-1,1,0,-1.0,1.0,0
511,0,5,33,0,0,1,0,0,3,94.0,1,-1,1,-1,3,1,-94.0,3.0,0
512,1,0,25,0,0,6,0,0,2,86.0,6,0,5,0,2,1,-86.0,1.0,0
516,0,0,32,0,0,9,1,0,12,1.0,9,1,7,0,12,1,-1.0,1.0,1
517,0,0,23,-1,0,6,0,1,1,1.0,6,0,5,0,1,1,0.0,1.0,0
518,0,0,47,1,0,3,0,0,3,0.0,3,-1,2,-1,3,1,0.0,0.0,0
521,1,3,32,0,0,3,0,0,1,80.0,3,-1,3,-1,1,1,-80.0,2.0,1
522,0,2,37,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,-1.0,19.0,0
523,0,0,19,-1,0,10,2,0,2,1.0,10,1,9,1,2,1,-1.0,1.0,1
524,0,3,27,0,0,8,0,0,0,1.0,8,1,6,0,0,0,-1.0,2.0,0
525,0,5,39,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
526,1,2,21,-1,0,6,0,2,0,0.0,6,0,8,1,0,1,0.0,0.0,0
527,0,2,69,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
530,0,2,21,-1,0,6,0,0,2,1.0,6,0,6,0,2,1,-1.0,2.0,0
531,0,0,26,0,0,10,0,1,6,0.0,10,1,10,1,6,0,0.0,3.0,1
532,0,2,22,-1,0,4,0,0,0,3.0,4,-1,5,0,0,1,-2.0,0.0,0
533,1,0,23,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,-1.0,0.0,1
537,0,0,49,1,0,5,0,0,3,1.0,5,0,4,-1,3,1,0.0,3.0,0
538,0,0,29,0,0,4,0,1,2,1.0,4,-1,3,-1,2,0,-1.0,50.0,0
540,1,2,60,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
541,1,0,26,0,0,10,0,0,0,57.731368186874306,10,1,10,1,0,0,3.3047632836253076,18.235413348776603,0
542,0,0,23,-1,2,10,0,0,3,1.0,10,1,10,1,3,1,0.0,0.0,1
543,0,3,34,0,0,5,0,0,2,271.0,5,0,2,-1,2,0,47.0,207.0,1
545,1,5,20,-1,1,4,0,0,1,21.0,4,-1,7,0,1,1,-21.0,2.0,0
546,0,3,36,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,0.0,95.0,0
547,0,2,30,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,0.0,1.0,0
548,0,0,21,-1,0,3,1,0,1,2.0,3,-1,6,0,1,1,-1.0,-1.0,0
552,0,2,22,-1,0,6,0,0,2,1.0,6,0,5,0,2,0,-1.0,0.0,1
553,0,0,57,1,0,8,0,0,18,1834.0,8,1,7,0,18,1,3.3047632836253076,18.235413348776603,0
557,0,0,21,-1,0,9,0,0,4,0.0,9,1,6,0,4,1,-1.0,219.0,1
558,0,0,21,-1,0,5,0,0,0,1.0,5,0,6,0,0,1,-1.0,12.0,1
561,0,2,34,0,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0.0,0
563,1,2,50,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0.0,1
565,0,2,40,0,0,7,0,0,0,1.0,7,0,9,1,0,1,-1.0,8.0,1
566,0,0,25,0,0,8,0,0,7,1.0,8,1,7,0,7,1,-1.0,127.0,1
567,1,2,53,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0.0,0
569,1,0,24,-1,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,1.0,0
572,0,0,42,0,0,1,0,0,1,13.0,1,-1,1,-1,1,1,-12.0,4.0,0
573,0,0,28,0,0,3,0,0,1,1.0,3,-1,3,-1,1,0,-1.0,1.0,0
574,0,2,24,-1,0,4,0,0,1,37.0,4,-1,4,-1,1,0,-36.0,36.0,0
576,0,0,26,0,1,8,1,0,6,1.0,8,1,3,-1,6,1,-1.0,1.0,1
579,0,0,22,-1,0,9,0,0,4,1.0,9,1,9,1,4,1,-1.0,260.0,1
580,0,2,21,-1,0,7,0,0,3,8.0,7,0,8,1,3,0,-8.0,5.0,0
581,0,0,37,0,0,9,0,0,23,1.0,9,1,4,-1,23,1,-1.0,17.0,1
584,0,0,35,0,0,5,0,0,2,1.0,5,0,5,0,2,1,-1.0,5.0,0
586,0,0,53,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0.0,0
587,0,0,60,1,0,1,0,0,1,1183.0,1,-1,1,-1,1,1,3.3047632836253076,18.235413348776603,0
588,0,0,29,0,0,4,0,0,7,1.0,4,-1,3,-1,7,1,-1.0,1.0,0
590,0,2,48,1,1,8,0,0,23,1.0,8,1,5,0,23,1,-1.0,360.0,1
594,1,2,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0.0,0
597,0,0,27,0,0,8,0,0,12,1.0,8,1,5,0,12,1,-1.0,31.0,1
598,0,0,28,0,0,9,0,0,5,0.0,9,1,6,0,5,1,0.0,51.0,0
599,0,2,33,0,0,3,0,0,3,1.0,3,-1,1,-1,3,0,0.0,0.0,0
600,1,3,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,2.0,0
601,0,2,47,1,0,10,0,0,5,312.0,10,1,6,0,5,1,-312.0,291.0,1
602,0,0,36,0,0,7,0,0,14,1.0,7,0,3,-1,14,1,-1.0,0.0,1
603,0,0,29,0,1,5,0,0,2,1.0,5,0,5,0,2,1,-1.0,1.0,0
604,0,0,22,-1,0,9,0,1,0,0.0,9,1,7,0,0,0,0.0,21.0,1
605,0,0,26,0,0,7,0,2,6,35.0,7,0,7,0,6,1,-34.0,0.0,0
608,0,2,25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,0.0,0.0,0
609,0,2,68,1,0,1,0,0,2,150.0,1,-1,1,-1,2,1,-150.0,0.0,0
611,0,0,56,1,0,3,0,0,5,1.0,3,-1,3,-1,5,1,-1.0,12.0,0
612,0,0,27,0,0,8,0,0,9,1.0,8,1,8,1,9,1,-1.0,52.0,1
613,0,2,52,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,7.0,1
616,0,0,32,0,0,2,0,0,3,1.0,2,-1,2,-1,3,1,0.0,1.0,0
617,0,5,60,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,1.0,0
621,0,3,23,-1,0,3,0,0,1,5.0,3,-1,4,-1,1,0,-5.0,5.0,0
622,1,2,39,0,0,6,0,0,0,2.0,6,0,2,-1,0,0,-2.0,0.0,0
623,0,2,56,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0.0,0
624,1,0,22,-1,0,7,0,0,0,1.0,7,0,8,1,0,1,0.0,0.0,0
625,1,0,27,0,0,2,0,0,1,31.0,2,-1,2,-1,1,1,-31.0,0.0,1
627,0,0,53,1,0,6,0,0,11,1.0,6,0,3,-1,11,1,-1.0,110.0,0
628,0,2,25,0,0,2,0,0,0,0.0,2,-1,3,-1,0,0,0.0,0.0,1
629,0,3,21,-1,0,3,0,0,0,0.0,3,-1,6,0,0,0,0.0,0.0,0
630,0,2,22,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1.0,0
633,1,2,58,1,0,1,0,0,2,23.0,1,-1,1,-1,2,0,-23.0,1.0,0
635,0,0,31,0,0,3,0,0,7,1.0,3,-1,2,-1,7,0,0.0,1.0,1
637,0,2,22,-1,0,5,0,0,1,1.0,5,0,5,0,1,1,-1.0,0.0,1
638,0,0,28,0,0,6,0,0,8,1.0,6,0,6,0,8,1,-1.0,3.0,1
639,0,5,42,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,2.0,0
640,0,0,20,-1,0,7,0,0,0,0.0,7,0,8,1,0,1,0.0,0.0,1
641,0,2,29,0,0,6,0,0,0,0.0,6,0,4,-1,0,0,0.0,5.0,1
643,0,0,29,0,0,10,0,0,8,614.0,10,1,9,1,8,1,178.0,87.0,0
644,0,0,58,1,0,7,0,0,21,2.0,7,0,4,-1,21,0,-1.0,59.0,1
645,0,0,22,-1,0,7,0,0,3,1.0,7,0,6,0,3,1,-1.0,106.0,0
646,0,3,48,1,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0.0,1
647,0,2,37,0,0,4,0,0,0,0.0,4,-1,3,-1,0,1,0.0,0.0,0
648,0,0,57,1,0,5,0,0,1,1.0,5,0,6,0,1,1,-1.0,25.0,1
649,0,2,27,0,0,1,0,0,3,22.0,1,-1,1,-1,3,0,-22.0,-1.0,0
651,0,0,26,0,0,4,0,0,3,0.0,4,-1,3,-1,3,1,0.0,33.0,0
653,0,2,24,-1,0,8,1,1,3,0.0,8,1,5,0,3,1,0.0,0.0,1
654,0,2,33,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1.0,0
656,0,0,29,0,0,6,0,0,2,1.0,6,0,3,-1,2,1,-1.0,0.0,0
657,1,0,24,-1,0,10,0,0,3,1.0,10,1,9,1,3,1,-1.0,1.0,1
659,0,2,19,-1,0,10,0,1,1,1.0,10,1,8,1,1,1,-1.0,32.0,1
660,0,2,36,0,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,0.0,0
662,1,2,24,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,0.0,0.0,0
664,0,2,34,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
668,0,3,25,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,-1.0,0.0,1
669,0,0,20,-1,1,10,0,1,1,1.0,10,1,8,1,1,1,-1.0,1.0,1
673,0,3,28,0,0,5,0,0,2,263.0,5,0,3,-1,2,0,-263.0,1.0,1
674,0,0,24,-1,0,2,0,0,1,1.0,2,-1,4,-1,1,0,-1.0,1.0,1
675,0,2,61,1,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,1.0,0
678,1,0,50,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,0.0,-1.0,0
679,0,0,30,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,0.0,4.0,0
680,0,0,38,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,1.0,0
681,0,2,24,-1,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,0.0,0
684,0,0,45,1,0,2,0,0,16,77.0,2,-1,1,-1,16,1,-83.0,64.0,0
685,1,0,46,1,0,10,0,0,2,1.0,10,1,8,1,2,1,-1.0,9.0,1
686,0,2,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,3.0,1
687,0,5,20,-1,0,8,0,1,0,1.0,8,1,6,0,0,1,-1.0,22.0,1
688,0,0,27,0,0,8,0,0,13,1.0,8,1,9,1,13,0,-1.0,1.0,1
689,1,0,51,1,0,8,0,0,16,122.0,8,1,1,-1,16,1,-122.0,66.0,0
691,0,0,26,0,0,6,0,0,1,1.0,6,0,3,-1,1,0,-1.0,13.0,1
692,0,0,29,0,0,5,0,0,3,0.0,5,0,3,-1,3,1,0.0,1.0,1
693,0,2,52,1,0,5,0,0,6,1.0,5,0,3,-1,6,1,-1.0,1.0,1
694,0,2,28,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,0.0,4.0,1
696,1,4,34,0,0,7,0,0,4,152.0,7,0,3,-1,4,1,-152.0,97.0,1
697,0,0,55,1,0,3,0,0,5,1.0,3,-1,1,-1,5,1,-1.0,118.0,1
700,0,0,26,0,1,9,1,0,10,1.0,9,1,6,0,10,1,-1.0,0.0,1
701,0,0,28,0,0,10,0,0,5,1.0,10,1,10,1,5,1,-1.0,1.0,0
703,0,2,63,1,0,1,0,0,2,3.0,1,-1,1,-1,2,1,-3.0,3.0,0
704,0,0,42,0,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,1.0,0
707,0,0,23,-1,1,6,2,2,6,1.0,6,0,6,0,6,1,-1.0,0.0,0
708,0,0,54,1,0,9,0,0,28,1.0,9,1,5,0,28,1,-1.0,5.0,1
709,0,0,35,0,0,7,0,1,8,1.0,7,0,4,-1,8,1,-1.0,10.0,1
711,1,0,24,-1,1,9,0,0,6,1.0,9,1,9,1,6,1,-1.0,26.0,1
712,0,0,54,1,0,1,0,0,2,26.0,1,-1,1,-1,2,0,-26.0,0.0,0
713,0,0,58,1,0,6,0,0,12,1.0,6,0,3,-1,12,0,-1.0,3.0,1
715,0,2,23,-1,0,5,0,1,1,1.0,5,0,5,0,1,0,0.0,0.0,1
716,0,0,35,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0.0,0
718,0,0,20,-1,0,10,0,0,1,0.0,10,1,10,1,1,1,0.0,2.0,1
720,0,2,51,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,35.0,0
721,0,3,24,-1,0,10,0,0,0,1.0,10,1,7,0,0,1,0.0,1.0,0
722,0,2,37,0,0,2,0,0,3,14.0,2,-1,1,-1,3,1,-14.0,6.0,0
724,0,2,47,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,0.0,0
726,0,2,34,0,0,6,0,0,4,1.0,6,0,2,-1,4,1,-1.0,1.0,1
727,0,2,56,1,0,1,0,0,0,2.0,1,-1,1,-1,0,1,-2.0,0.0,0
728,0,3,34,0,0,1,0,0,4,1.0,1,-1,1,-1,4,1,-1.0,31.0,1
729,0,2,59,1,0,1,0,0,1,3.0,1,-1,1,-1,1,1,-2.0,0.0,1
730,0,1,35,0,0,6,0,0,0,1.0,6,0,4,-1,0,1,-1.0,101.0,0
731,0,3,58,1,0,1,0,0,1,11.0,1,-1,1,-1,1,1,-11.0,10.0,0
732,0,3,29,0,0,4,0,0,2,26.0,4,-1,2,-1,2,0,-26.0,0.0,0
737,1,2,24,-1,0,9,0,1,6,1.0,9,1,4,-1,6,1,0.0,3.0,1
738,0,2,21,-1,0,9,0,4,2,1.0,9,1,9,1,2,0,-1.0,8.0,1
739,0,0,26,0,0,9,0,0,2,16.0,9,1,6,0,2,0,3.3047632836253076,18.235413348776603,0
740,0,1,50,1,0,7,0,0,5,0.0,7,0,5,0,5,1,0.0,11.0,1
743,0,0,26,0,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,1.0,0
745,1,2,30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1.0,0
750,0,2,29,0,0,9,0,0,6,43.0,9,1,8,1,6,1,-43.0,18.0,1
752,0,2,29,0,0,4,0,0,0,1.0,4,-1,4,-1,0,0,0.0,1.0,1
753,0,0,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1.0,0
754,0,0,29,0,0,4,0,0,4,1.0,4,-1,4,-1,4,1,-1.0,8.0,1
756,1,2,59,1,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-2.0,0.0,0
757,0,0,38,0,0,5,0,0,0,1.0,5,0,1,-1,0,1,0.0,1.0,0
758,1,3,22,-1,0,5,0,0,2,100.0,5,0,4,-1,2,1,49.0,18.0,1
760,0,0,29,0,0,7,0,0,4,53.0,7,0,6,0,4,1,-53.0,25.0,1
762,0,2,27,0,0,3,0,0,1,1.0,3,-1,3,-1,1,0,-1.0,1.0,1
763,0,3,26,0,0,5,0,0,7,1.0,5,0,5,0,7,1,-1.0,1.0,1
764,0,3,52,1,0,3,0,0,20,1.0,3,-1,1,-1,20,1,-1.0,27.0,0
765,0,0,66,1,0,6,0,0,33,1.0,6,0,2,-1,33,1,0.0,13.0,1
769,0,2,27,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,0.0,0.0,0
770,0,2,51,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1.0,0
771,0,2,35,0,0,2,0,0,1,0.0,2,-1,3,-1,1,1,0.0,74.0,0
774,0,0,26,0,0,7,0,0,1,1510.0,7,0,4,-1,1,1,3.3047632836253076,18.235413348776603,0
775,0,2,52,1,0,3,0,0,4,1.0,3,-1,2,-1,4,0,-1.0,0.0,0
779,1,0,35,0,0,2,0,0,12,55.0,2,-1,1,-1,12,0,-54.0,-1.0,0
781,0,5,48,1,0,5,0,0,12,0.0,5,0,4,-1,12,1,0.0,1.0,0
785,1,0,26,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1.0,0
786,1,2,48,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0.0,0
787,0,3,30,0,0,4,0,0,7,1.0,4,-1,5,0,7,0,-1.0,37.0,0
788,0,5,28,0,0,1,0,0,2,1.0,1,-1,2,-1,2,0,-1.0,1.0,0
789,0,0,33,0,0,3,0,0,2,0.0,3,-1,3,-1,2,0,0.0,0.0,0
790,1,0,34,0,0,4,0,0,6,1.0,4,-1,2,-1,6,1,-1.0,52.0,0
792,0,5,25,0,0,1,0,0,0,0.0,1,-1,2,-1,0,0,0.0,-1.0,0
793,0,0,59,1,0,7,0,0,10,1.0,7,0,4,-1,10,1,-1.0,127.0,1
794,0,0,29,0,0,5,0,0,5,1.0,5,0,3,-1,5,1,-1.0,2.0,1
796,0,2,24,-1,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,1.0,0
798,0,2,48,1,0,7,0,0,1,1.0,7,0,4,-1,1,1,-1.0,129.0,1
800,0,0,55,1,0,8,0,0,0,1.0,8,1,4,-1,0,0,61.0,45.0,1
803,0,0,52,1,0,5,0,0,4,0.0,5,0,3,-1,4,0,0.0,1.0,0
804,0,0,20,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,0.0,0.0,1
805,0,2,25,0,0,4,0,0,4,6.0,4,-1,3,-1,4,1,-5.0,5.0,1
806,0,2,24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,15.0,0
807,0,2,23,-1,0,9,0,0,0,1.0,9,1,6,0,0,0,-1.0,1.0,0
808,0,2,27,0,0,4,1,3,6,1.0,4,-1,3,-1,6,1,-1.0,1.0,0
810,0,0,25,0,0,3,1,0,1,2.0,3,-1,3,-1,1,0,-1.0,0.0,1
812,0,0,31,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0.0,0
813,0,0,25,0,0,4,1,0,6,2.0,4,-1,5,0,6,1,-1.0,4.0,1
814,0,2,32,0,0,1,0,0,1,7.0,1,-1,2,-1,1,1,-7.0,0.0,1
815,0,2,21,-1,0,3,0,0,0,2.0,3,-1,5,0,0,1,-1.0,-1.0,1
817,0,5,37,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,5.0,0
818,0,2,25,0,0,3,0,0,0,1.0,3,-1,4,-1,0,1,0.0,0.0,0
820,0,3,32,0,1,10,1,0,20,0.0,10,1,7,0,20,1,0.0,0.0,0
821,0,0,35,0,0,7,0,0,0,1.0,7,0,2,-1,0,1,-1.0,2.0,0
823,0,0,42,0,0,7,0,0,14,1.0,7,0,6,0,14,1,-1.0,1.0,1
825,0,2,24,-1,0,10,0,1,9,23.0,10,1,8,1,9,0,-23.0,10.0,1
829,0,2,22,-1,1,10,0,4,6,251.0,10,1,10,1,6,1,168.0,62.0,1
830,0,3,21,-1,0,6,0,0,0,1.0,6,0,9,1,0,1,-1.0,0.0,1
831,0,2,47,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,0.0,0.0,0
835,0,0,27,0,0,9,0,0,5,1.0,9,1,7,0,5,1,-1.0,1.0,1
836,0,3,43,0,0,1,0,0,2,12.0,1,-1,1,-1,2,0,-12.0,4.0,1
837,0,2,46,1,0,6,0,0,2,1.0,6,0,1,-1,2,1,-1.0,0.0,1
838,0,0,44,0,0,3,0,0,1,0.0,3,-1,1,-1,1,0,0.0,0.0,0
840,0,0,27,0,0,5,0,0,0,1.0,5,0,5,0,0,1,3.3047632836253076,18.235413348776603,0
841,0,2,23,-1,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,0.0,0
842,1,3,50,1,0,1,0,0,1,1320.0,1,-1,1,-1,1,1,3.3047632836253076,18.235413348776603,0
843,0,0,42,0,0,5,0,0,8,1.0,5,0,2,-1,8,1,-1.0,1.0,0
844,0,0,58,1,0,6,0,0,6,1.0,6,0,3,-1,6,1,-1.0,144.0,0
847,0,0,26,0,0,6,0,1,3,1.0,6,0,4,-1,3,1,-1.0,1.0,0
848,1,5,48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,17.0,0
849,0,0,39,0,0,3,0,0,3,1.0,3,-1,2,-1,3,1,-1.0,3.0,1
850,0,0,21,-1,0,5,2,0,3,1.0,5,0,6,0,3,1,0.0,-1.0,1
851,0,2,63,1,0,1,0,0,1,9.0,1,-1,1,-1,1,0,-9.0,5.0,0
852,0,0,22,-1,0,7,1,0,3,11.0,7,0,7,0,3,1,-11.0,7.0,1
853,0,0,50,1,0,3,0,0,3,1.0,3,-1,2,-1,3,0,-1.0,0.0,0
855,0,0,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,9.0,0
856,0,2,41,0,0,6,0,0,1,7.0,6,0,4,-1,1,1,-6.0,6.0,0
857,0,0,28,0,8,8,0,1,16,1.0,8,1,9,1,16,1,-1.0,1.0,1
858,1,0,30,0,0,3,0,0,0,0.0,3,-1,3,-1,0,0,0.0,1.0,0
859,0,0,23,-1,0,5,0,0,1,1.0,5,0,7,0,1,1,0.0,0.0,0
861,0,2,25,0,0,4,0,0,2,13.0,4,-1,3,-1,2,1,-13.0,12.0,1
863,0,2,40,0,0,4,0,0,5,1.0,4,-1,1,-1,5,1,0.0,0.0,0
864,0,3,24,-1,0,8,0,0,8,0.0,8,1,4,-1,8,1,0.0,-1.0,0
867,0,0,27,0,0,4,0,0,5,0.0,4,-1,9,1,5,0,0.0,64.0,1
869,0,2,44,0,0,3,0,0,11,0.0,3,-1,6,0,11,0,0.0,180.0,0
